date-time,headline,views,tags
2006-09-09 12:29:00,Minister Says Bomb Plot Foiled,1,
2006-09-09 13:26:00,European MPs Visit Georgia,1,
2006-09-09 16:16:00,"Russia Calls on Tbilisi, Tskhinvali for Restraint",1,
2006-09-10 15:16:00,Shootout Reported in S.Ossetia,1,
2006-09-11 10:03:00,Parties Geared Up for Elections,4,Salome Zurabishvili
2006-09-11 11:07:00,"Iranian Envoy, Georgian Chief Prosecutor Discuss Cooperation",1,
2006-09-11 10:50:00,"Georgian, Abkhaz Officials Meet in Sokhumi",1,
2006-09-11 13:32:00,Wanted Warlord Threatens Partisan Warfare in Kodori,3,
2006-09-11 14:08:00,New Rights Boycott Elections after Patarkatsishvili Refuses to Run,3,Salome Zurabishvili
2006-09-11 13:45:00,S.Ossetia Sets Independence Referendum Date,3,
2006-09-11 14:15:00,PM Downplays Wanted Warlord’s Threats,0,
2006-09-11 15:28:00,Labor Party Leader Enters Tbilisi Mayoral Race,5,Salome Zurabishvili
2006-09-11 16:59:00,Parties Geared Up for Elections,3,Salome Zurabishvili
2006-09-11 16:44:00,Municipalities,3,
2006-09-11 17:40:00,S.Ossetia Sets Repeat Independence Referendum,2,
2006-09-11 17:57:00,PM Promises ‘One-Digit Inflation’,2,
2006-09-11 20:16:00,New Rights Activist Criticizes Leader for Boycotting Elections,2,
2006-09-11 19:48:00,Saakashvili Launches Ruling Party’s Election Campaign,3,
2006-09-12 10:01:00,"Votes, Not Seats, to Measure Success in Local Elections",1,
2006-09-12 10:39:00,"OSCE Chairman Urges Tbilisi, Tskhinvali to Exercise Calm",1,
2006-09-11 20:39:00,Patarkatsishvili Explains Reasons for Refusing Mayoral Nomination,1,
2006-09-12 11:30:00,JCC to Meet in Tskhinvali,1,
2006-09-12 12:26:00,Putin: No Difference Between Kosovo and Abkhazia or S.Ossetia,5,
2006-09-12 12:57:00,Russian MPs to Observe S.Ossetia Polls,8,
2006-09-12 13:43:00,Tskhinvali Offers to Postpone JCC,1,
2006-09-13 19:30:00,Serbian MFA Calls to Ban Arms Export to Georgia,2,
2006-09-14 13:52:00,Putting Secessionist Conflicts Under the International Spotlight,13,
2006-09-13 21:47:00,Georgian Foreign Minister Visits Brussels,1,
2006-09-14 11:33:00,State Minister Visits Tskhinvali,1,
2006-09-14 13:04:00,UN General Assembly to Discuss Conflicts in GUAM Area,5,
2006-09-14 15:30:00,HRW: Prison Abuses Rife in Georgia,1,
2006-09-14 18:06:00,"Russian MFA Slams Georgia, Defends Peacekeeping Operation",1,
2006-09-14 21:01:00,Georgia Wants EU to Act as ‘Guarantor’ in S.Ossetia Talks,0,
2006-09-15 11:27:00,JCC at Odds over Controversial Georgian Commander,1,
2006-09-15 13:35:00,South Ossetia Talks Thwarted,1,
2006-09-15 11:50:00,Georgian PM Visits Singapore,1,
2006-09-15 14:55:00,Kokoity Slams Western Powers for ‘Double-Standard Policy’,1,
2006-09-15 15:01:00,Tbilisi-Based NGO Leader Wants to Run for S.Ossetia ‘Presidency’,0,
2006-09-15 15:45:00,Russian Foreign Minister Meets South Ossetia Leader,1,
2006-09-15 16:39:00,Watchdog Reports Inaccuracies in Voter List to CEC,1,
2006-09-15 17:24:00,Tskhinvali Blames Tbilisi for Thwarting JCC Talks,1,
2006-09-15 20:05:00,Zourabichvili Says Ruling Party Real Opponents in Elections,2,Salome Zurabishvili
2006-09-15 20:37:00,Foreign Minister Speaks of Brussels Visit,1,
2006-09-16 11:51:00,French Soci?t? G?n?rale Buys into Georgian Bank,2,
2006-09-16 12:38:00,"Russia’s Ivanov Backs S.Ossetia, Abkhazia Peace Formats",1,
2006-09-16 16:50:00,S.Ossetian Leader Offers Talks with JCC Negotiators,1,
2006-09-17 18:09:00,"Moscow, Tskhinvali Push to Maintain Existing Peace Format",1,
2006-09-16 18:48:00,Georgia Revives Despite Blockade – Saakashvili Tells ‘Patriots’,1,
2006-09-17 15:52:00,U.S. Report: Religious Freedom Continues to Improve in Georgia,1,
2006-09-18 10:34:00,Georgian Foreign Minister Meets Serbian President,2,
2006-09-18 15:45:00,Abkhaz Leader Meets UN Envoy,1,
2006-09-18 13:39:00,Saakashvili: Georgia will not Tolerate Secessionist Conflicts,1,
2006-09-18 17:55:00,"Secessionist Leaders, Russia Hail Transdnestria Referendum",2,
2006-09-19 11:00:00,Saakashvili Leaves to Attend UN Summit,1,
2006-09-19 11:49:00,Iranian Ambassador Meets Georgian Parliament Speaker,1,
2006-09-19 12:05:00,U.S. Condemns Transdnestria Referendum,1,
2006-09-19 15:48:00,Reports: NATO to Offer Intensified Dialogue to Georgia,1,
2006-09-19 16:04:00,New Chief of Intelligence Service Appointed,3,
2006-09-19 18:22:00,Giorgadze Ally Warns of ‘Large-Scale’ Civil Disobedience,1,
2006-09-19 16:48:00,"Georgian, U.S. Officials Sign Army Training Accord",3,
2006-09-19 20:35:00,Georgia ‘Positive’ on Latvian Leader’s UN Secretary-General Bid,1,
2006-09-19 20:50:00,Bezhuashvili: EU Needed to Equalise Russia’s Role in Conflicts,1,
2006-09-21 13:01:00,Saakashvili: Georgian Business Should ‘Attack’ Western Markets,1,
2006-09-21 11:40:00,MoD Lists Russian Armaments Withdrawn from Georgia,3,
2006-09-21 16:17:00,Foreign Minister Outlines Tbilisi’s Policy on Secessionist Conflicts,3,
2006-09-21 17:38:00,Watchdog Reports on Pre-Election Violations,1,
2006-09-21 17:44:00,‘Group of Friends’ Discuss Abkhazia,1,
2006-09-21 22:27:00,NATO Grants ‘Intensified Dialogue’ to Georgia,1,
2006-09-21 22:56:00,NATO Launches ‘Intensified Dialogue’ with Georgia,16,
2006-09-22 15:38:00,Russian MFA Warns Against Georgia’s NATO Membership,1,
2006-09-22 11:23:00,Russian Deputy Foreign Minister Meets Georgian Envoy,1,
2006-09-22 12:39:00,MoD Hails ?Intensified Dialogue? with NATO,1,
2006-09-22 14:44:00,Russian Defense Minister Comments on Georgia,1,
2006-09-22 16:19:00,Russian MFA: Tbilisi ‘Sabotages’ JCC on South Ossetia,1,
2006-09-22 19:36:00,Saakashvili Unveils ‘Fresh’ Roadmap in UN Speech,3,
2006-09-22 19:37:00,Full Text: Saakashvili’s Address at UN General Assembly – 2006,18,
2006-09-23 12:48:00,Lavrov Lambasts Saakashvili’s UN Speech,6,
2006-09-22 17:23:00,Batumi Oil Terminal to Handle More Kazakh Oil,11,
2006-09-23 18:15:00,Putin: Russia Ready to Act as Guarantor in Conflict Resolution,2,
2006-09-23 20:36:00,Controversial Monument Poses Diplomatic Challenge to Tbilisi,4,
2006-09-23 13:03:00,‘Group of Friends’ Discuss Abkhaz Conflict,1,
2006-09-24 17:19:00,Lavrov Comments on Conflicts in Georgia,1,
2006-09-25 16:49:00,Georgia Wants Foreign Diplomats to Visit Kodori,1,
2006-09-25 14:59:00,GUAM Ministerial Planned in New York,1,
2006-09-25 14:22:00,Abkhazia Holds Large-Scale Maneuvers,1,
2006-09-25 18:16:00,CEC: Voter List Corresponds to International Standards,9,
2006-09-25 11:08:00,Saakashvili to Visit Kodori,0,
2006-09-25 16:48:00,Georgian MFA: Attempts to Freeze Conflicts Ineffective,1,
2006-09-25 17:15:00,EBRD Opens Regional Center in Tbilisi,2,
2006-09-25 19:02:00,Men Fined for Election Campaign Flyer Row,2,
2006-09-25 21:29:00,Saakashvili Speaks of NATO ‘Breakthrough’ at Meeting with NGO Leaders,1,
2006-09-25 19:27:00,Georgia Plans to Formally Increase MoD Troops,1,
2006-09-26 10:53:00,Georgian Foreign Minister Visits Ukraine,1,
2006-09-26 11:37:00,Man Injured in S.Ossetia Blast,1,
2006-09-26 11:19:00,GUAM Ministerial Discusses Joint Peacekeeping Forces,2,
2006-09-26 12:18:00,Sokhumi Says Tbilisi Pulling Out from Negotiation Process,1,
2006-09-26 17:14:00,Bagapsh: No Link Between Maneuvers and Kodori,1,
2006-09-26 16:32:00,"Moscow, Sokhumi Protest Foreign Diplomats’ Trip to Kodori",1,
2006-09-26 17:50:00,"Russian Deputy Foreign Minister, UN Envoy Discuss Abkhazia",1,
2006-09-27 20:14:00,"4 Russian Officers Arrested, Charged with Espionage",4,
2006-09-27 21:46:00,Okruashvili: Russian Headquarters will Remain Sealed Off,1,
2006-09-27 20:42:00,Russian MFA: Arrested Officers were in Charge of Base Pullout,1,
2006-09-27 21:57:00,Defense Minister Visits Batumi for Election Campaigning,1,
2006-09-28 10:40:00,Police Cordon Remains Around Russian Troop Headquarters,1,
2006-09-28 11:53:00,Russia Says Tbilisi is ‘Increasing the Level of Confrontation’,1,
2006-09-28 10:52:00,Ivanov: Russian Soldiers Beaten in Batumi,3,
2006-09-28 11:47:00,Russia Stops Issuing Visas to Georgian Citizens,1,
2006-09-28 13:54:00,Georgian MFA Demands Extradition of Russian Officer,1,
2006-09-28 14:50:00,Full Text: President Saakashvili’s Speech in Kodori,8,
2006-09-28 16:00:00,Georgian MPs Comment on Arrest of ‘Spies’,1,
2006-09-28 15:20:00,Russian MPs Comment on Georgia,1,
2006-09-28 17:14:00,Senior Russian Senator: Georgia May Be Preparing for War,1,
2006-09-28 16:58:00,MIA Unveils ‘Part of Evidence’ against ‘Spy Ring’,1,
2006-09-28 17:37:00,Bagapsh Warns Diplomats not to Talk with ‘Puppet Government’,1,
2006-09-28 18:04:00,Russia Recalls Ambassador from Georgia,1,
2006-09-28 18:51:00,Saakashvili Comments on ‘Spy’ Row with Russia,3,
2006-09-28 19:28:00,"Russia Recalls Envoy, Plans Evacuation of Citizens",2,
2006-09-28 18:59:00,"Russian, U.S. Diplomats Discuss Georgia",1,
2006-09-28 20:37:00,Burjanadze Comments on ‘Spy’ Row,1,
2006-09-28 19:50:00,OSCE Chairman Calls for Solving ‘Frozen Conflicts’,1,
2006-09-28 20:44:00,Senior MP Downplays Russia’s Response to ‘Spy’ Row,1,
2006-09-29 11:11:00,"One Serviceman Released, as 4 Spy Suspects Remain Detained",1,
2006-09-29 12:32:00,Russia Cancels Deputy Foreign Ministers’ Talks in Moscow,1,
2006-09-29 12:21:00,Russian Ambassador Comments on ‘Spy’ Row,1,
2006-09-29 13:26:00,Spy Row Deepens as Russian Officers Face Detention,1,
2006-09-29 12:49:00,Georgia Accused of ‘Unauthorized’ Flights over S.Ossetia,1,
2006-09-29 13:55:00,Opposition Calls for Consolidation Amid Tensions with Russia,2,
2006-09-29 16:28:00,Russia Rules Out Extradition of ‘Spy Suspect’,1,
2006-09-29 14:01:00,Russian Spy Suspects Appear in Tbilisi Court,1,
2006-09-29 16:11:00,Okruashvili: Russia Exhausted Measures to Pressure Georgia,2,
2006-09-29 16:51:00,Ivanov Denies Annexation Accusations,1,
2006-09-29 17:30:00,NATO Secretary General Calls for Restraint,1,
2006-09-29 17:12:00,Russian Plane Evacuates Citizens,1,
2006-09-29 18:20:00,Russain Officers Sentenced to Custody,2,
2006-09-29 20:18:00,Russian Spy Suspects Sentenced to Pre-Trial Detention,4,
2006-09-29 18:32:00,Merabishvili Speaks of Russian Military’s ‘Intimidating Moves’,0,
2006-09-29 18:59:00,Saakashvili: Evacuation of Russian Citizens ?Excessive Move?,1,
2006-09-30 18:30:00,Secessionist Set up Parliamentary Assembly Based in Moscow,1,
2006-09-30 20:48:00,"Moscow Tries to Hit Back, as Spy Row Continues",3,
2006-09-30 19:23:00,Okruashvili Downplays Russia’s Threats to Suspend Troop Pullout,2,
2006-09-30 18:43:00,"Kokoity, Bagapsh Among Participants of Roundtable Discussion with Putin",1,
2006-10-01 14:12:00,Opposition Calls for Unity at Rally Outside Russian Embassy,1,
2006-10-01 14:02:00,Georgian MFA: Russia Incites Separatist Leaders,1,
2006-10-01 14:33:00,Minister Speaks of Diversified Energy Supplies,1,
2006-10-01 14:38:00,"Solana, Saakashvili Discuss Georgian-Russian ‘Spy’ Row",1,
2006-10-01 15:04:00,International Efforts Underway to Defuse Russo-Georgian Tensions,1,
2006-10-01 14:18:00,One Dies in Clash in Abkhaz Conflict Zone,1,
2006-10-01 14:44:00,OSCE Chairman Offers Mediation to Defuse ‘Spy’ Row Tensions,1,
2006-10-01 23:26:00,Putin Accuses Georgia of ‘State Terrorism’,1,
2006-10-02 10:27:00,"Saakashvili Speaks of Russia’s “Overreaction, Nervousness”",1,
2006-10-01 23:26:00,Putin Accuses Georgia of ‘State Terrorism’,1,
2006-10-02 12:06:00,Abkhaz Reports: Bagapsh Meets Putin,1,
2006-10-02 12:31:00,Russian Senate Speaker: Great Russia will Sober up the Brainless,1,
2006-10-02 13:18:00,Reports: Georgia to Transfer Arrested Russian Officers to OSCE,1,
2006-10-02 14:06:00,Russian Duma Threatens Money-Transfer Sanction,1,
2006-10-02 15:15:00,Russia Cuts Traffic with Georgia,4,
2006-10-02 15:46:00,Secessionist Authorities Quit Talks with Tbilisi,1,
2006-10-02 15:50:00,OSCE Chairman Meets Saakashvili,2,
2006-10-02 16:12:00,Russia Sends Plane to Take Spy Suspects,1,
2006-10-02 16:46:00,Georgia Hands Over Russian Spy Suspects,2,
2006-10-02 17:41:00,Spy Suspects ‘Handover Ceremony’ Aired Live,2,
2006-10-02 18:23:00,"Spy Row Ends, but Tensions Remain",19,
2006-10-02 18:02:00,Georgia Agrees to Peacekeepers’ Involvement in Kodori Monitoring,1,
2006-10-02 18:14:00,"Bush, Putin Discuss Georgia",1,
2006-10-02 19:02:00,EU Hails Release of Russian Officers,1,
2006-10-02 19:42:00,OSCE Chairman Calls for Top Level South Ossetia Talks,1,
2006-10-03 09:15:00,Russia Mounts Pressure by Cutting Links with Georgia,11,
2006-10-02 20:06:00,"Saakashvili Vows to Hunt Down ‘Spies’ in Abkhazia, S.Ossetia",4,
2006-10-02 22:47:00,Russia’s Ivanov Welcomes Released Officers in Moscow,1,
2006-10-03 10:46:00,U.S. Welcomes Release of Russian Officers,1,
2006-10-03 09:39:00,Election Watchdogs Report Interim Findings,1,
2006-10-03 10:57:00,Russian Transport Ministry Cuts Links to Georgia,1,
2006-10-03 11:51:00,"EU, Georgia Sign ENP Action Plan",1,
2006-10-03 12:43:00,Central Bank Tries to Counter Possible Money-Transfer Ban,3,
2006-10-04 13:32:00,Russian Press on Tensions with Georgia,2,
2006-10-04 14:32:00,Putin Warns Against Use of ‘Language of Blackmail’,2,
2006-10-04 14:49:00,Lavrov: Russia Ready for Friendly Ties with ?Georgian People?,1,
2006-10-04 16:55:00,"Russian Leaders, Parliament, Speak Tough on Georgia",2,
2006-10-04 15:46:00,Russian MPs Debate on Georgia Sanctions,2,
2006-10-04 19:04:00,"No Need in Mediation, Lavrov Tells OSCE",1,
2006-10-04 18:51:00,PM Downplays Russian Sanctions,3,
2006-10-04 18:32:00,Saakashvili: Abkhazia No Longer Exclusively in Separatists’ Hands,1,
2006-10-04 21:35:00,Annan Gives Warning on Abkhazia Tensions,1,
2006-10-04 22:45:00,Saakashvili Calls for Unity and High Voter Turnout,3,
2006-10-04 19:35:00,Opposition Protests Outside Russian Embassy,1,
2006-10-04 23:22:00,OSCE Chairman: We can not go back to the situation before the conflict,1,
2006-10-04 23:24:00,"Solana Says Kosovo May Set Precedent for Abkhazia, S.Ossetia",1,
2006-10-05 02:52:00,Elections Guide,6,
2006-10-05 09:15:00,CEC: Polling Stations Open on Time,2,
2006-10-05 10:50:00,CEC Chief Predicts High Voter Turnout,2,
2006-10-05 10:33:00,Saakashvili: We are Confident Election will Go Well,2,
2006-10-05 11:30:00,Watchdogs Report Irregularities,1,
2006-10-05 12:26:00,Russia Cancels Employment Quotas for Georgians,1,
2006-10-05 12:40:00,Russian Migration Service: Every Hundredth Georgian is a Criminal,1,
2006-10-05 14:47:00,Politicians Comment on Elections,3,Salome Zurabishvili
2006-10-05 12:51:00,U.S. Rejects Russian-Proposed Resolution on Abkhazia,1,
2006-10-05 16:08:00,CEC Says Voter Turnout is ‘High’,2,Salome Zurabishvili
2006-10-05 18:23:00,"CEC: 28,8% Voter Turnout in Tbilisi",2,
2006-10-05 15:55:00,"Russian, U.S. Diplomats Discuss Georgia",1,
2006-10-05 16:58:00,Lavrov: It is up to Georgia to Defuse Tensions,2,
2006-10-05 19:00:00,Third Candidate Enters S.Ossetian Presidential Race,1,
2006-10-05 19:55:00,"Officials Hail Elections, Opposition Complains",2,Salome Zurabishvili
2006-10-05 20:20:00,Exit Polls: Ruling Party Leads in Tbilisi,1,
2006-10-05 20:51:00,Vote Counting Underway,2,Salome Zurabishvili
2006-10-05 22:32:00,Opposition Denounces ‘Government-Sponsored’ Exit Polls,3,Salome Zurabishvili
2006-10-05 21:35:00,Saakashvili Speaks of ‘Convincing Victory’,1,
2006-10-06 00:26:00,CEC Delays Early Results,4,
2006-10-06 01:41:00,CEC Chief Announces ‘Inaccurate’ Early Results,1,
2006-10-06 05:59:00,Tbilisi PVT Results Announced,2,
2006-10-06 11:27:00,CEC Announces Tbilisi Election Results,4,Salome Zurabishvili
2006-10-06 12:06:00,"U.S. Calls on Russia, Georgia to Defuse Tensions Peacefully",1,
2006-10-06 21:08:00,Putin Calls on OSCE to Pressure on Georgia,2,
2006-10-06 22:47:00,PM Reports on 6% Inflation,1,
2006-10-06 23:00:00,Opposition Leaders Comment on Tensions with Russia,3,Salome Zurabishvili
2006-10-07 17:07:00,Tbilisi Fears More Drastic Moves by Russia,1,
2006-10-07 12:58:00,"Iranian, Georgian Foreign Ministers Discuss Ties with Russia",1,
2006-10-06 23:50:00,"“Memorial”: Russia Guilty of Racial Discrimination, Georgia of Irresponsible Policies",1,
2006-10-07 17:49:00,Georgia Accuses Russia of ?Chauvinistic Hysteria?,1,
2006-10-08 15:40:00,Moscow Rally Protests against ‘Anti-Georgian Hysteria’,2,
2006-10-07 18:16:00, Radio Launches ‘I am Georgian’ Campaign,2,
2006-10-08 16:46:00,Ivanov: Moscow Plans no War with “Friendly Georgian People”,5,
2006-10-09 11:49:00,Russia to Deport over 100 Georgians,4,
2006-10-09 13:46:00,Tbilisi-Based NGO Leader Denied Bid in S.Ossetia Presidential Race,1,
2006-10-09 16:02:00,Watchdog Unveils PVT Results of Four Towns,3,
2006-10-09 15:07:00,"British Official Calls for Russia, Georgia to Show Restraint",1,
2006-10-09 16:15:00,"Stop ‘Hostile Actions,’ Kremlin Official Tells Tbilisi",2,
2006-10-09 17:55:00,Georgia Considers Putting Deportees’ Case to ECHR,0,
2006-10-09 18:25:00,"Saakashvili Hails Polls, Regrets on Opposition’s Weakness",2,
2006-10-09 18:36:00,Saakashvili: Tbilisi Ready to Ease Tensions in ‘Bilateral Format’,0,
2006-10-10 11:10:00,NATO Official Visits Georgia,1,
2006-10-10 11:56:00,Burjanadze Denies International Pressure on Saakashvili Ahead of UN Speech,1,
2006-10-10 14:48:00,CEC Approves Composition of Tbilisi City Council,2,Salome Zurabishvili
2006-10-10 12:16:00,Two Policemen Injured in S.Ossetia,1,
2006-10-10 17:28:00,Georgia Offers Bilateral Talks to Ease Tensions,1,
2006-10-10 13:37:00,2007 Draft Budget Proposed,1,
2006-10-11 10:47:00,Russia Withdraws Tbilisi Garrison Ahead of Schedule,1,
2006-10-10 18:05:00,Russia Deports 119 Georgians,1,
2006-10-11 17:55:00,"Putin Speaks of S.Ossetia, Abkhazia",1,
2006-10-11 11:19:00,"Russian, U.S. Diplomats Discuss UN Resolution on Abkhazia",1,
2006-10-11 13:40:00,Tbilisi Hails Withdrawal of Russian Troops Ahead of Schedule,1,
2006-10-11 13:42:00,JCC Session Planned in Vladikavkaz,1,
2006-10-11 18:45:00,Opposition Sues CEC over Disputed Tbilisi Sakrebulo Seat,1,
2006-10-12 11:48:00,Lithuanian Foreign Minister to Visit Georgia,1,
2006-10-12 13:31:00,City Council Elects Tbilisi Mayor,2,
2006-10-12 13:32:00,EU Envoy: Russia’s Peacekeeper Role Undermined by Policy,0,
2006-10-12 14:36:00,Alcatel to Develop Mobile Network for VimpelCom in Georgia,2,
2006-10-12 15:44:00,TV Stations Air ‘Compromising Footage’ on Opposition Leader,0,
2006-10-12 17:19:00,Abkhazia Hosts Investment Forum,2,
2006-10-12 17:45:00,Opposition Leader Comments on ‘Compromising Footage’,2,
2006-10-13 18:56:00,Georgia Warns Russia over WTO Bid,1,
2006-10-13 19:09:00,OSCE Chairman Expresses Regret over Failed JCC Talks,1,
2006-10-14 11:46:00,UN Adopts Resolution on Abkhazia with Focus on Kodori,1,
2006-10-13 19:26:00,Russia Regrets U.S. Refusal to Grant Visa to Abkhaz Official,9,
2006-10-13 19:46:00,Russia Confirms it will Pull Out Troops from Tbilisi in 2006,6,
2006-10-14 13:22:00,Saakashvili Calls on Georgian Expatriates to Return,1,
2006-10-14 14:00:00,Saakashvili Comments on UN Resolution on Abkhazia,3,
2006-10-14 14:34:00,U.S. Envoy Comments on UN Resolution on Abkhazia,2,
2006-10-14 15:20:00,"Moscow, Sokhumi Hail UN Resolution on Abkhazia",1,
2006-10-14 15:29:00,Moscow Sends Aid to S.Ossetia,1,
2006-10-15 14:25:00,Burjanadze in Chisinau for GUAM Parliamentary Summit,1,
2006-10-16 15:18:00,EU Foreign Ministers to Discuss Georgia-Russian Tensions,1,
2006-10-16 13:58:00,Opposition Leader Questions Saakashvili on Ties with Russia,2,
2006-10-16 17:22:00,Abkhaz Groups Urge Moscow for Recognition,1,
2006-10-17 12:10:00,Georgia Criticizes Russia at CIS Ministerial,2,
2006-10-17 11:43:00,Burjanadze Hails GUAM Parliamentary Summit,1,
2006-10-17 12:36:00,Georgia’s UN Envoy Upbeat about Internationalization of Abkhaz Peace Process,1,
2006-10-17 16:51:00,MoD Denies Okruashvili’s Russian Paper Interview,2,
2006-10-17 16:54:00,U.S. Official Visits Georgia,1,
2006-10-17 17:44:00,Russia Uncovers ?Georgian Money Laundering Ring?,5,
2006-10-17 15:39:00,Russian MIA: Nalchik Attack linked to “Foreign Special Services”,1,
2006-10-17 18:42:00,Soci?t? G?n?rale Launches Business in Georgia,1,
2006-10-17 20:13:00,EU seeks “Balance” in Russia-Georgia Row,1,
2006-10-17 20:04:00,Russia Deports 150 Georgians,1,
2006-10-17 20:22:00,Council Conclusions on Georgia-Russian Federation relations,1,
2006-10-18 12:22:00,Georgia Says Russia’s “Inhumane Act” Caused Man’s Death,2,
2006-10-18 12:43:00,PM Hails EU Statement as Important Act of Support,1,
2006-10-18 13:36:00,U.S. Official Meets Opposition Leaders,4,Salome Zurabishvili
2006-10-18 13:27:00,Abkhazia Sets Budgetary Target,1,
2006-10-18 14:41:00,Abkhaz Parliament Urges Russia for Recognition,2,
2006-10-18 14:51:00,Georgia Says Russia’s Navy Maneuvers Part of Blockade,1,
2006-10-18 21:23:00,U.S. Official: Russia’s Pressure on Georgia and Georgians Should End,1,
2006-10-18 17:25:00,Russian Lawmakers Comment on Abkhaz Independence Appeal,1,
2006-10-18 19:52:00,Italian Deputy Foreign Minister Visits Georgia,1,
2006-10-19 17:26:00,MCC Notes Georgia’s Progress in Reforms,2,
2006-10-19 15:13:00,Chief of Pension Fund Arrested,3,
2006-10-19 13:00:00,Official Says Tbilisi Ready to Counter Provocations in Kodori,1,
2006-10-19 15:44:00,Official: Moscow Ready to Discuss Georgia at EU-Russia Summit,2,
2006-10-19 18:33:00,Georgia Says it is Ready for Talks with Russia,2,
2006-10-21 17:27:00,Bagapsh Sets Ultimatum for Resuming Talks,1,
2006-10-21 18:08:00,Saakashvili Comments on Putin Georgia Remarks,5,
2006-10-22 14:55:00,"Rice, Lavrov Discuss Georgia",1,
2006-10-22 15:29:00,"Foreign, Energy Ministers Visit Iran",1,
2006-10-23 11:03:00,Iran Calls for Expansion of Economic Ties with Georgia,1,
2006-10-23 11:41:00,Iran Offers Mediation in Russo-Georgia Row,1,
2006-10-23 13:19:00,Scheffer Comments on Georgia’s NATO Aspiration,1,
2006-10-23 13:45:00,Opposition Ends Parliament Boycott,4,
2006-10-23 14:10:00,Abkhazia Stages Military Maneuvers,2,
2006-10-23 14:16:00,Abkhaz Senior MPs Visit Moscow,1,
2006-10-23 16:12:00,Opposition Wants Ministers to Brief MPs over Tensions with Russia,2,
2006-10-23 18:02:00,Lavrov: No Plans to Restore Links with Georgia,5,
2006-10-24 11:47:00,"Georgian Foreign Minister, Iranian President Discuss Cooperation",1,
2006-10-24 12:41:00,Moscow Wants Tbilisi to Show Willingness to Improve Ties,1,
2006-10-24 15:02:00,Constitutional Amendments Proposed,2,
2006-10-24 10:28:00,"Iran, Georgia Sign Electricity Deal",2,
2006-10-24 13:17:00,Amendments Set Elections for Late 2008,2,
2006-10-24 14:58:00,Georgian PM to Address OSCE over Conflicts,1,
2006-10-24 16:22:00,MPs Set up Commission to Study Treatment of Georgians in Russia,4,Salome Zurabishvili
2006-10-24 18:36:00,Group Announces ‘Alternative Polls’ in S.Ossetia,1,
2006-10-25 10:33:00,"Georgian, Russian Foreign Ministers Discuss Relations",1,
2006-10-25 11:18:00,Georgia Calls on Russia to Stop Targeting Ethnic Georgians,1,
2006-10-25 12:14:00,Reports: Anti-Georgian Campaign Waning in Russia,1,
2006-10-25 14:20:00,Putin Comments on Georgia in Nationwide Q&A Session,1,
2006-10-25 12:43:00,Official: Interior Minister’s Location Fired on in Kodori,2,
2006-10-25 15:27:00,Interior Minister Comments on Kodori Shelling,1,
2006-10-25 13:02:00,Kokoity Speaks of Tbilisi’s Plans to Set up ‘Puppet Government’,1,
2006-10-25 16:30:00,PM: Talks on Iranian Gas Import Underway,1,
2006-10-25 16:44:00,MFA Condemns ‘Attack on Interior Minister’ in Kodori,1,
2006-10-25 17:57:00,Sokhumi Denies Shelling of Kodori,2,
2006-10-25 18:28:00,Foreign Minister Briefs Diplomats on Kodori Incident,3,
2006-10-26 11:48:00,Georgia’s Hope for Increased EU Role in Conflict Resolution ‘Unrealistic’,0,
2006-10-26 10:36:00,UNOMIG to Probe Kodori Shelling,1,
2006-10-26 12:24:00,EU Official Criticizes Russia’s Treatment of Georgians,1,
2006-10-26 15:17:00,Abkhaz Leader Warns of Kodori Tensions,1,
2006-10-26 16:15:00,Alternative Group Created to Develop Constitutional Reforms,3,
2006-10-27 18:06:00,Tbilisi Gas Company Negotiates Prices with Gazprom,1,
2006-10-27 19:15:00,Saakashvili: Georgia Succeeds Despite Embargo,1,
2006-10-28 10:14:00,MP Arrested for ‘Corruption’,6,
2006-10-28 11:12:00,"PM Addresses OSCE on S.Ossetia, Russia’s Sanctions",2,
2006-10-28 10:35:00,Saakashvili Ready to Meet Kokoity,1,
2006-10-28 13:48:00,Moscow: Return of Ambassador to Georgia Not on Agenda,1,
2006-10-28 17:00:00,S.Ossetia Rejects Tbilisi-Proposed Venue for High-Level Talks,1,
2006-10-28 16:30:00,Saakashvili Insists on Stripping of Arrested MP’s Credentials,3,
2006-10-28 18:02:00,MP Suspended,2,
2006-10-29 15:47:00,North Ossetian MPs Pass Statement on ‘Genocide’,1,
2006-10-30 11:10:00,Saakashvili May Consult with Ex-Putin Aide ? Paper Speculates,1,
2006-10-30 16:08:00,6 Candidates to Run for Alternative Polls in South Ossetia,3,
2006-10-30 12:41:00,Senior MP Says Russia will Increase Gas Price,1,
2006-10-30 17:13:00,Opposition Slams PM after Talks,1,
2006-10-30 16:52:00,Ombudsman Demands Probe into Prisoner Abuse,1,
2006-10-30 18:34:00,Kokoity Sets Conditions for Top-Level Talks,1,
2006-10-30 18:52:00,S.Ossetian Leader Meets Russian Security Officials,3,
2006-10-31 10:41:00,Georgian Foreign Minister Visits Moscow via Baku,1,
2006-10-31 10:55:00,Foreign Diplomats Briefed over Draft Constitutional Amendments,1,
2006-10-31 11:28:00,S.Ossetia Reports ‘Liquidation’ of Georgian Armed Group,2,
2006-10-31 11:55:00,S.Ossetian Leader Refuses Talks after Reported Clash,1,
2006-10-31 13:45:00,Foreign Minister: Reports on S.Ossetia Clash ‘Disinformation’,0,
